_id,distrito,bairro,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,data_carga,quantidade
117,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,ANTIULCEROSO (INIBIDOR DE BOMBA),CAPSULA,MEDICAMENTOS,10545,OMEPRAZOL 20MG,30137,2024-10-10T00:00:00,"4032,0"
118,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,ANTIVERTIGINOSO,COMPR,MEDICAMENTOS,10712,BETAISTINA 24MG,29860,2024-10-10T00:00:00,"600,0"
119,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,BRONCODILATADOR,AMP,MEDICAMENTOS,10014,AMINOFILINA 24MG/ML - 10ML,29999,2024-10-10T00:00:00,"0,0"
120,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,BRONCODILATADOR,COMPR,MEDICAMENTOS,10013,AMINOFILINA 100MG,30034,2024-10-10T00:00:00,"200,0"
121,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10037,"IPRATROPIO 0,25MG/ML SOLUCAO INALATORIA - 20ML",30081,2024-10-10T00:00:00,"11,0"
122,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10138,FENOTEROL 5MG/ML SOLUCAO INALATORIA - 20ML,23091,2024-10-10T00:00:00,"0,0"
123,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10275,"SALBUTAMOL 0,4MG/ML XAROPE - 100ML",30826,2024-10-10T00:00:00,"0,0"
124,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10595,SALBUTAMOL 100MCG/DOSE AEROSSOL SPRAY 200 DOSES,30152,2024-10-10T00:00:00,"60,0"
125,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CALMANTE (FITOTERÁPICO),COMPR,MEDICAMENTOS,70005,VALERIANA 50MG (VALERIANA OFFICINALIS),42001,2024-10-10T00:00:00,"120,0"
126,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CARDIOTÔNICO,COMPR,MEDICAMENTOS,10105,"DIGOXINA 0,25MG",30098,2024-10-10T00:00:00,"240,0"
127,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CLÍNICO,LITRO,MEDICAMENTOS,20165,PEROXIDO DE HIDROGENIO 10 VOLUMES,13164,2024-10-10T00:00:00,"0,0"
128,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CLÍNICO,LITRO,MEDICAMENTOS,20168,*IODO 10% DEGERMANTE (POLIVINILPIRROLIDONA),42019,2024-10-10T00:00:00,"0,0"
129,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CLÍNICO,LITRO,MEDICAMENTOS,20169,*IODO 10% TOPICO (POLIVINILPIRROLIDONA),42020,2024-10-10T00:00:00,"2,0"
130,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CUIDADOS ESPECÍFICOS (ANTIFISÉRICO INTESTINAL),FRASCO,MEDICAMENTOS,10107,SIMETICONA 75MG /ML EMULSAO ORAL - 10ML,30174,2024-10-10T00:00:00,"107,0"
131,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO),COMPR,MEDICAMENTOS,10250,PERMANGANATO DE POTASSIO 100MG,30140,2024-10-10T00:00:00,"150,0"
132,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO),UNIDADE,MEDICAMENTOS,20968,CLOREXIDINA SOLUCAO DEGERMANTE 2% - 1L,41976,2024-10-10T00:00:00,"15,0"
133,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CUIDADOS ESPECÍFICOS (ASSEPSIA),BISN.,MEDICAMENTOS,10709,"CLORETO DE SODIO 0,9% SOLUCAO - 500 ML (USO EXTERNO)",44510,2024-10-10T00:00:00,"1859,0"
134,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CUIDADOS ESPECÍFICOS (EMOLIENTE),FRASCO,MEDICAMENTOS,10001,"ACIDO CAPRILICO, ACIDO CAPROICO, ACIDO LAURICO, LECITINA DE SOJA, VIT. A E E (LOCAO) 200ML",30032,2024-10-10T00:00:00,"218,0"
135,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CUIDADOS ESPECÍFICOS (LIMPEZA DE LESÕES),BISN.,MEDICAMENTOS,10351,"COLAGENASE 0,06 UI/G + CLORANFENICOL 0,01G/G POMADA DERMATOLOGICA - 30G",30166,2024-10-10T00:00:00,"349,0"
136,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,CUIDADOS ESPECÍFICOS (REMOVEDOR DE CERA DOS OUVIDOS),FRASCO,MEDICAMENTOS,10711,"HIDROXIQUINOLINA 0,4MG/ML + TROLAMINA 140MG/ML SOLUCAO OTOLOGICA - 8ML",29862,2024-10-10T00:00:00,"5,0"
137,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DESCONGESTIONANTE,FRASCO,MEDICAMENTOS,10074,"CLORETO DE SODIO 0,9% SOLUCAO NASAL - 50 ML",40067,2024-10-10T00:00:00,"9,0"
138,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DILUENTE,AMP,MEDICAMENTOS,10009,AGUA PARA INJETAVEIS - 10ML,29996,2024-10-10T00:00:00,"352,0"
139,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DILUENTE,BISN.,MEDICAMENTOS,10010,AGUA PARA INJETAVEIS - 500ML,29997,2024-10-10T00:00:00,"10,0"
140,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DIURÉTICO (DE ALÇA),AMP,MEDICAMENTOS,10146,FUROSEMIDA 10MG/ML SOLUCAO INJETAVEL - 2ML,30191,2024-10-10T00:00:00,"41,0"
141,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DIURÉTICO (DE ALÇA),COMPR,MEDICAMENTOS,10147,FUROSEMIDA 40MG,30109,2024-10-10T00:00:00,"1800,0"
142,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DIURÉTICO OSMÓTICO,BOLSA,MEDICAMENTOS,10278,MANITOL 20% SOLUCAO INJETAVEL - 250ML,24341,2024-10-10T00:00:00,"0,0"
143,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DIURÉTICO (POUPADOR DE POTÁSSIO),COMPR,MEDICAMENTOS,10123,ESPIRONOLACTONA 25MG,30180,2024-10-10T00:00:00,"2160,0"
144,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,DIURÉTICO (TIAZÍDICO),COMPR,MEDICAMENTOS,10424,HIDROCLOROTIAZIDA 25MG,30444,2024-10-10T00:00:00,"12800,0"
145,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,ECTOPARASITICIDA,FRASCO,MEDICAMENTOS,10677,PERMETRINA 1% LOCAO TOPICA - 60ML,50083,2024-10-10T00:00:00,"119,0"
146,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,ECTOPARASITICIDA,FRASCO,MEDICAMENTOS,10678,PERMETRINA 5% LOCAO TOPICA - 60ML,30142,2024-10-10T00:00:00,"100,0"
147,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,ESTATINA,COMPR,MEDICAMENTOS,10578,SINVASTATINA 40MG,30153,2024-10-10T00:00:00,"3060,0"
148,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,ESTIMULANTE CARDÍACO/ BRONCODILATADOR/ VASOPRESSOR,AMP,MEDICAMENTOS,10079,EPINEFRINA 1MG/ML SOLUCAO INJETAVEL - 1ML (ADRENALINA),30204,2024-10-10T00:00:00,"31,0"
149,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,EXPECTORANTE (FITOTERÁPICO),FRASCO,MEDICAMENTOS,70003,GUACO (MIKANIA GLOMERATA) 30 A 120MG/ML XAROPE - 100 A 150ML,42002,2024-10-10T00:00:00,"93,0"
150,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,INIBIDOR DA PROLACTINA,COMPR,MEDICAMENTOS,10659,"CABERGOLINA 0,5MG",30027,2024-10-10T00:00:00,"0,0"
151,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,LAXANTE,BISN.,MEDICAMENTOS,10154,GLICERINA 12% ENEMA (CLISTER) - 500ML,30111,2024-10-10T00:00:00,"0,0"
152,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,LAXANTE,COMPR,MEDICAMENTOS,10399,BISACODIL 5MG,32647,2024-10-10T00:00:00,"0,0"
153,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,LAXANTE,FRASCO,MEDICAMENTOS,10241,OLEO MINERAL PURO SOLUCAO ORAL - 100ML,30238,2024-10-10T00:00:00,"29,0"
154,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,LUBRIFICANTE,TUBO,MEDICAMENTOS,10323,VASELINA POMADA TOPICA - 30G,30295,2024-10-10T00:00:00,"12,0"
155,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,LUBRIFICANTE OCULAR,FRASCO,MEDICAMENTOS,10371,"HIPROMELOSE 0,3% + DEXTRANA 0,1% SOLUCAO OFTALMICA - 15ML",30118,2024-10-10T00:00:00,"22,0"
156,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,NEUROLÉPTICO,AMP,MEDICAMENTOS,10164,"HALOPERIDOL 70,52MG/ML (EQUIVALENTE A 50MG) DECANOATO SOLUCAO INJETAVEL - 1ML",30116,2024-10-10T00:00:00,"2,0"
157,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,NEUROLÉPTICO,AMP,MEDICAMENTOS,10514,HALOPERIDOL 5MG/ML SOLUCAO INJETAVEL -1ML,30266,2024-10-10T00:00:00,"14,0"
158,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,NEUROLÉPTICO,COMPR,MEDICAMENTOS,10163,HALOPERIDOL 5MG,30115,2024-10-10T00:00:00,"0,0"
159,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,NEUROLÉPTICO,FRASCO,MEDICAMENTOS,10360,PERICIAZINA 4% SOLUCAO ORAL - 20ML,30305,2024-10-10T00:00:00,"0,0"
160,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,NUCLEOSÍDEOS,BISN.,MEDICAMENTOS,10462,ACICLOVIR CREME TOPICO 50MG/G - 10G,30028,2024-10-10T00:00:00,"26,0"
161,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,NUCLEOSÍDEOS,BISN.,MEDICAMENTOS,10611,"ACICLOVIR 30MG/G POMADA OFTALMICA 4,5G",30030,2024-10-10T00:00:00,"0,0"
162,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,NUCLEOSÍDEOS,COMPR,MEDICAMENTOS,10890,ACICLOVIR 200MG,26451,2024-10-10T00:00:00,"870,0"
163,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,PROTETOR DE MUCOSA GÁSTRICA,CAPSULA,MEDICAMENTOS,70002,ESPINHEIRA SANTA (MAYTENUS OFFICINALIS) 380 A 500MG,42000,2024-10-10T00:00:00,"0,0"
164,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REIDRATANTE,BISN.,MEDICAMENTOS,10279,RINGER COM LACTATO DE SODIO SOLUCAO INJETAVEL - 500ML,30314,2024-10-10T00:00:00,"4,0"
165,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REIDRATANTE,ENVELOPE,MEDICAMENTOS,10274,"SAIS PARA REIDRATACAO ORAL PO - 27,9G",30151,2024-10-10T00:00:00,"80,0"
166,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HIROELETROLÍTICO,AMP,MEDICAMENTOS,10158,GLICOSE 50% SOLUCAO INJETAVEL - 10ML,30197,2024-10-10T00:00:00,"45,0"
167,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HIROELETROLÍTICO,AMP,MEDICAMENTOS,10161,GLUCONATO DE CALCIO 10% SOLUCAO INJETAVEL - 10ML,30198,2024-10-10T00:00:00,"0,0"
168,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HIROELETROLÍTICO,AMP,MEDICAMENTOS,10974,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 10ML",34711,2024-10-10T00:00:00,"0,0"
169,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HIROELETROLÍTICO,BISN.,MEDICAMENTOS,10075,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML (SISTEMA FECHADO)",30057,2024-10-10T00:00:00,"9,0"
170,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HIROELETROLÍTICO,BISN.,MEDICAMENTOS,10157,GLICOSE 5% SOLUCAO INJETAVEL - 500ML,30259,2024-10-10T00:00:00,"10,0"
171,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HIROELETROLÍTICO,BISN.,MEDICAMENTOS,10521,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 250ML",30201,2024-10-10T00:00:00,"0,0"
172,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HIROELETROLÍTICO,BISN.,MEDICAMENTOS,10582,"GLICOSE 5% + CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML",23722,2024-10-10T00:00:00,"0,0"
173,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HORMONAL,BISN.,MEDICAMENTOS,10656,ESTRIOL 1% CREME VAGINAL + APLICADOR - 50G,30103,2024-10-10T00:00:00,"3,0"
174,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HORMONAL,COMPR,MEDICAMENTOS,10397,LEVOTIROXINA 100 MCG,30125,2024-10-10T00:00:00,"650,0"
175,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HORMONAL,COMPR,MEDICAMENTOS,10398,LEVOTIROXINA 50 MCG,30126,2024-10-10T00:00:00,"0,0"
176,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,REPOSITOR HORMONAL,COMPR,MEDICAMENTOS,10767,LEVOTIROXINA 25MCG,49915,2024-10-10T00:00:00,"100,0"
177,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,SUPLEMENTO,COMPR,MEDICAMENTOS,10657,CARBONATO DE CALCIO 1.250 A 2.500 MG (500 A 1000 MG DE CALCIO) + VITAMINA D3 400UI,28458,2024-10-10T00:00:00,"240,0"
178,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,VASODILATADOR,COMPR,MEDICAMENTOS,10924,ISOSSORBIDA 20MG,25349,2024-10-10T00:00:00,"470,0"
179,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,VASODILATADOR (EMERGÊNCIA HIPERTENSIVA),COMPR,MEDICAMENTOS,10193,ISOSSORBIDA 5MG,30120,2024-10-10T00:00:00,"90,0"
180,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,VITAMINA,COMPR,MEDICAMENTOS,10549,VITAMINA B1 300MG (TIAMINA),14196,2024-10-10T00:00:00,"0,0"
181,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",ADESIVO,MEDICAMENTOS,10600,NICOTINA 7MG ADESIVO TRANSDERMICO,37371,2024-10-10T00:00:00,"49,0"
182,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",ADESIVO,MEDICAMENTOS,10601,NICOTINA 14MG ADESIVO TRANSDERMICO,37373,2024-10-10T00:00:00,"259,0"
183,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",ADESIVO,MEDICAMENTOS,10602,NICOTINA 21MG ADESIVO TRANSDERMICO,37372,2024-10-10T00:00:00,"175,0"
184,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",AMP,MEDICAMENTOS,10117,"*DROPERIDOL 2,5MG - 1ML",30226,2024-10-10T00:00:00,"0,0"
185,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",AMP,MEDICAMENTOS,10196,ALGESTONA ACETOFENIDA 150MG/ML + ENANTATO DE ESTRADIOL 10MG/ML,,2024-10-10T00:00:00,"0,0"
186,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",AMP,MEDICAMENTOS,10222,ACETATO DE MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 50MG+10MG,,2024-10-10T00:00:00,"0,0"
187,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",AMP,MEDICAMENTOS,10460,MEDROXIPROGESTERONA 150MG/ML SUSPENSAO INJETAVEL - 1ML,30062,2024-10-10T00:00:00,"67,0"
188,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",AMP,MEDICAMENTOS,10465,MEGLUMINA 300MG/ML SUSPENSAO INJETAVEL - 5ML,38325,2024-10-10T00:00:00,"0,0"
189,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",AMP,MEDICAMENTOS,10517,*BROMETO NBUTILESCOPOLAMINA 4MG/ML+DIPIRONA SODICA 500MG/ML AMPOLA COM 5ML,30008,2024-10-10T00:00:00,"0,0"
190,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",AMP,MEDICAMENTOS,10581,NORETISTERONA 50MG + ESTRADIOL 5MG SOLUCAO INJETAVEL - 1ML,30101,2024-10-10T00:00:00,"139,0"
191,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BISN.,MEDICAMENTOS,10056,*CETOCONAZOL CREME 2% - 30G TOPICO,22133,2024-10-10T00:00:00,"0,0"
192,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BISN.,MEDICAMENTOS,10121,"*ESCINA AMORFA 30G ( ESCINA 0,01G + ESCINA POLISSULFONADA SODICA + SALICILATO DIETILAMINA 0,05G/1G)",30229,2024-10-10T00:00:00,"0,0"
193,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BISN.,MEDICAMENTOS,10243,*OXIDO DE ZINCO + VITAMINA A + D + ACIDO BORICO - 45G,30297,2024-10-10T00:00:00,"0,0"
194,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BISN.,MEDICAMENTOS,10256,*POLICRESULENO GEL VAGINAL 18MG/G - 50G + APLICADOR,13684,2024-10-10T00:00:00,"0,0"
195,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BISN.,MEDICAMENTOS,10297,*TIABENDAZOL POMADA 5% - 45G,13689,2024-10-10T00:00:00,"0,0"
196,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BISN.,MEDICAMENTOS,70000,*ARNICA MONTANA BISNAGA 200MG/G BISN. 30G,29000,2024-10-10T00:00:00,"0,0"
197,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BISN.,MEDICAMENTOS P/ PACIENTES ESPECIAIS,11029,"*TRETINOINA 1,0 MG. EXCIPIENTES QSP 1000 MG. GEL EM BISN. CONT 20G",34059,2024-10-10T00:00:00,"0,0"
198,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10032,PQT MULTIBACILAR ADULTO,,2024-10-10T00:00:00,"17,0"
199,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10033,PQT MULTIBACILAR INFANTIL,,2024-10-10T00:00:00,"1,0"
200,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10034,*BLISTER PAUCIBACILAR ADULTO,,2024-10-10T00:00:00,"0,0"
201,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10035,*BLISTER PAUCIBACILAR INFANTIL,,2024-10-10T00:00:00,"0,0"
202,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10198,"LEVONORGESTREL 0,15MG + ETINILESTRADIOL 0,03MG",32646,2024-10-10T00:00:00,"102,0"
203,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10226,"NORETISTERONA 0,35 MG",34533,2024-10-10T00:00:00,"5,0"
204,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10356,*GESTODENO 75MCG + ETINILESTRADIOL 30MCG,30255,2024-10-10T00:00:00,"0,0"
205,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",BLISTER,MEDICAMENTOS,10530,"LEVONORGESTREL 0,75MG",35321,2024-10-10T00:00:00,"10,0"
206,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CANETA,MEDICAMENTOS,10736,INSULINA NPH CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML,49903,2024-10-10T00:00:00,"0,0"
207,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10189,*ISONIAZIDA 100MG + RIFAMPICINA 150MG,,2024-10-10T00:00:00,"0,0"
208,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10190,*ISONIAZIDA 200MG + RIFAMPICINA 300MG,,2024-10-10T00:00:00,"0,0"
209,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10269,RIFAMPICINA 300MG,31394,2024-10-10T00:00:00,"196,0"
210,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10478,*AZITROMICINA 250MG (COQUELUCHE),,2024-10-10T00:00:00,"0,0"
211,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10482,CLINDAMICINA 300MG,,2024-10-10T00:00:00,"0,0"
212,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10686,OSELTAMIVIR 75MG,47609,2024-10-10T00:00:00,"0,0"
213,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10693,OSELTAMIVIR 45MG,47608,2024-10-10T00:00:00,"0,0"
214,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,10694,OSELTAMIVIR 30MG,47607,2024-10-10T00:00:00,"0,0"
215,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS,70004,"*PEUMOS BOLDUS EXTRATO SECO 125MG (1,25 A 1,75 BOLDINA) - CAPS/COMPR/DRAGEA",29004,2024-10-10T00:00:00,"0,0"
216,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS P/ PACIENTES ESPECIAIS,10306,*VENLAFAXINA 150MG,,2024-10-10T00:00:00,"0,0"
217,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS P/ PACIENTES ESPECIAIS,10967,*TIMOMODULINA 80MG,34581,2024-10-10T00:00:00,"0,0"
218,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",CAPSULA,MEDICAMENTOS P/ PACIENTES ESPECIAIS,10999,"*DUTASTERIDA 0,5MG + CLORIDRATO DE TANSULOSINA 0,4MG",32649,2024-10-10T00:00:00,"0,0"
219,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMP./CAPS DE LIB.PROLONG.,MEDICAMENTOS,10413,VENLAFAXINA 150MG,49445,2024-10-10T00:00:00,"540,0"
220,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMP./CAPS DE LIB.PROLONG.,MEDICAMENTOS,10932,VENLAFAXINA 75MG,41432,2024-10-10T00:00:00,"0,0"
221,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10024,*ATENOLOL 100MG,30076,2024-10-10T00:00:00,"0,0"
222,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10029,*BEZAFIBRATO 200MG,30038,2024-10-10T00:00:00,"0,0"
223,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10063,*CINARIZINA 75MG,30050,2024-10-10T00:00:00,"0,0"
224,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10094,*DEXCLORFENIRAMINA 2MG,30096,2024-10-10T00:00:00,"0,0"
225,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10103,DIETILCARBAMAZINA 50MG,,2024-10-10T00:00:00,"0,0"
226,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10106,*DIMETICONA 40MG (SIMETICONA),30173,2024-10-10T00:00:00,"0,0"
227,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10119,*ERITROMICINA 250MG (ESTEARATO),,2024-10-10T00:00:00,"0,0"
228,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10120,*ERITROMICINA 500MG (ESTOLATO),30102,2024-10-10T00:00:00,"0,0"
229,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10128,ETAMBUTOL 400MG,,2024-10-10T00:00:00,"140,0"
230,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10153,"*GLICLAZIDA, 30 MG, LIBERACAO PROLONGADA",30112,2024-10-10T00:00:00,"0,0"
231,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10162,*HALOPERIDOL 1MG,30113,2024-10-10T00:00:00,"0,0"
232,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10188,ISONIAZIDA 300MG,,2024-10-10T00:00:00,"122,0"
233,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10191,ISONIAZIDA 100MG,10191,2024-10-10T00:00:00,"1794,0"
234,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10192,*ISOSSORBIDA 10MG,30209,2024-10-10T00:00:00,"0,0"
235,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10194,RIFAPENTINA 300MG + ISONIAZIDA 300MG,10194,2024-10-10T00:00:00,"52,0"
236,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10215,*METILDOPA 500MG,30284,2024-10-10T00:00:00,"0,0"
237,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10218,*METOCLOPRAMIDA 10MG,30225,2024-10-10T00:00:00,"0,0"
238,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10254,PIRAZINAMIDA 500MG,,2024-10-10T00:00:00,"80,0"
239,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10291,TALIDOMIDA 100MG,10291,2024-10-10T00:00:00,"0,0"
240,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10329,RIFAPENTINA 150MG,10329,2024-10-10T00:00:00,"120,0"
241,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10388,*CANDESARTAN CILAXETIL 8MG,,2024-10-10T00:00:00,"0,0"
242,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10409,OFLOXACINO 400MG,30296,2024-10-10T00:00:00,"0,0"
243,1,BOA VISTA,Us 131 Distrito Sanitario I Recife,"",COMPR,MEDICAMENTOS,10415,*RANITIDINA 150MG,30150,2024-10-10T00:00:00,"0,0"
